Frame;Time_s;Fx_N;Fy_N;Fz_N;Mx_Nm;My_Nm;Mz_Nm;COPx_mm;COPy_mm
8910;8.909;-0.41;-0.976;3.85;-0.0119;-0.0087;-0.0;-8.907;-5.331
8911;8.91;0.236;-0.7;7.427;-0.0063;-0.0258;0.001;-3.612;-0.711
8912;8.911;0.685;-1.088;5.19;0.012;-0.0315;-0.0003;-4.118;-4.542
8913;8.912;1.61;-1.304;2.744;0.0296;-0.0235;-0.002;4.559;-3.486
8914;8.913;-2.469;-0.242;1.091;-0.0495;0.0101;0.0033;-5.731;2.713
8915;8.914;-1.347;0.297;4.646;-0.0239;-0.0026;-0.0017;-10.553;-3.258
8916;8.915;3.415;-0.403;7.374;0.0792;-0.0112;-0.0009;-1.954;4.388
8917;8.916;1.759;-1.196;5.323;0.029;-0.02;-0.0073;0.958;3.882
8918;8.917;0.892;-0.458;-0.201;0.0313;0.0029;-0.0052;3.675;6.575
8919;8.918;0.059;2.005;2.475;0.0062;0.035;0.0041;-7.272;-1.77
8920;8.919;1.275;-0.025;4.088;0.0086;0.0006;-0.0001;-9.074;1.403
8921;8.92;1.356;-0.936;5.422;0.024;-0.0192;0.0008;7.839;-6.026
8922;8.921;1.337;0.211;8.023;0.0171;-0.0121;-0.0003;7.772;1.979
8923;8.922;-1.575;-1.33;11.387;-0.0228;-0.0359;0.0078;-0.421;3.9
8924;8.923;0.051;-0.905;0.089;-0.0066;-0.033;0.0035;-3.569;5.884
8925;8.924;0.619;1.338;8.105;0.0104;0.0385;0.0021;4.77;4.429
8926;8.925;0.481;1.657;6.869;0.0219;0.0401;-0.0014;6.669;5.19
8927;8.926;-1.539;-0.231;8.301;-0.04;0.0147;-0.0018;2.678;9.957
8928;8.927;-0.312;-0.806;4.803;-0.0211;-0.015;0.0007;3.788;6.161
8929;8.928;-1.439;1.567;-2.086;-0.0283;0.0265;0.0028;-3.481;-6.897
8930;8.929;-0.609;0.127;3.14;-0.0022;-0.0142;0.0002;1.736;0.874
8931;8.93;0.364;1.217;9.889;-0.0009;0.0294;-0.0003;-1.684;6.51
8932;8.931;0.887;-1.676;5.561;0.0282;-0.0319;0.0;1.706;-2.259
8933;8.932;0.917;-0.902;0.541;0.0006;-0.0014;-0.0001;-16.581;-3.008
8934;8.933;1.548;-1.108;8.211;0.0281;-0.0311;0.0021;-3.823;8.655
8935;8.934;0.261;-2.373;6.71;0.0303;-0.0607;-0.0053;-2.881;-11.268
8936;8.935;-1.858;-3.463;1.474;-0.0398;-0.0695;0.0029;-2.703;-11.096
8937;8.936;0.124;0.776;3.452;0.0026;0.0057;-0.0039;2.552;-1.954
8938;8.937;-0.65;-0.307;3.474;-0.015;-0.0095;0.0044;1.503;-4.227
8939;8.938;-2.521;-0.377;4.198;-0.0363;-0.0094;-0.0024;1.788;1.758
8940;8.939;-0.92;-0.047;2.516;-0.0314;-0.0027;0.0095;-8.596;-7.977
8941;8.94;0.647;-0.195;0.156;0.0016;0.0035;0.0026;5.091;-0.723
8942;8.941;1.575;0.311;5.854;0.031;0.0058;0.0102;-0.897;4.744
8943;8.942;-0.144;-1.117;8.326;0.0033;-0.0291;0.0011;0.393;-1.906
8944;8.943;-2.074;1.986;4.178;-0.057;0.0317;-0.0043;-7.061;-2.406
8945;8.944;-0.056;0.093;7.258;-0.0085;-0.0092;-0.0114;-4.324;2.274
8946;8.945;-1.08;-0.825;-0.007;-0.0228;-0.0299;-0.0047;7.434;-5.851
8947;8.946;1.917;-1.646;-0.525;0.0369;-0.0204;0.0047;-4.64;-2.11
8948;8.947;-1.871;0.282;3.473;-0.0406;0.006;0.0082;-1.847;0.727
8949;8.948;1.303;1.226;5.903;0.0294;0.0186;-0.0022;8.787;2.785
8950;8.949;-0.325;-0.856;4.836;-0.028;-0.0274;0.0024;-5.344;-0.617
8951;8.95;0.61;-0.323;9.905;0.0159;0.0049;0.0062;0.62;3.8
8952;8.951;-1.052;-1.539;6.813;-0.0288;-0.0374;0.0023;-5.655;0.751
8953;8.952;0.804;-1.8;3.182;0.0196;-0.0363;0.0036;2.355;2.585
8954;8.953;0.011;2.735;6.645;-0.0158;0.0582;0.0007;0.42;1.973
8955;8.954;-0.252;-0.404;5.955;0.0028;-0.0091;0.0113;1.928;-0.654
8956;8.955;-1.604;0.081;6.569;-0.0461;0.0079;0.0052;-1.222;0.131
8957;8.956;-0.824;1.79;9.595;-0.0241;0.0211;0.0037;-1.601;1.189
8958;8.957;-2.83;0.337;4.832;-0.053;0.0069;0.0043;-3.152;-1.139
8959;8.958;0.798;1.364;6.498;0.0187;0.0311;0.0048;-2.918;-0.229
8960;8.959;-0.428;-2.129;9.276;-0.0284;-0.0639;-0.0001;5.303;-5.157
8961;8.96;2.262;2.002;6.043;0.0298;0.0479;0.0018;2.605;-2.451
8962;8.961;-2.259;0.138;7.383;-0.0455;0.0058;-0.0082;-3.966;-7.957
8963;8.962;2.401;1.714;6.466;0.047;0.0294;-0.007;-0.216;3.193
8964;8.963;0.709;-0.415;6.8;0.0278;-0.0129;0.0085;-3.456;10.633
8965;8.964;-0.668;-0.14;1.6;-0.0074;-0.0091;-0.0001;-1.697;-3.903
8966;8.965;0.761;0.794;0.849;0.0254;0.0262;-0.0044;-1.807;-10.041
8967;8.966;-1.887;0.33;-1.735;-0.0583;0.009;0.0018;4.882;-1.88
8968;8.967;-2.046;0.151;4.088;-0.0522;0.0054;0.0015;2.608;-10.179
8969;8.968;1.859;1.266;3.239;0.0481;0.0166;0.0006;-2.787;-2.948
8970;8.969;-2.996;0.282;3.77;-0.0608;0.0122;-0.0047;-4.067;-7.052
8971;8.97;0.043;0.232;4.945;-0.0009;0.0216;0.0074;5.793;8.519
8972;8.971;2.079;0.582;6.865;0.0412;0.0201;0.0055;-7.249;-4.489
8973;8.972;0.202;-0.471;3.775;0.0183;-0.0003;0.0038;0.326;3.849
8974;8.973;2.039;-0.158;5.435;0.0484;-0.0159;-0.0013;5.718;0.781
8975;8.974;-0.305;1.728;0.956;-0.0109;0.0395;0.0069;1.976;3.75
8976;8.975;-0.989;-0.485;2.172;-0.0176;-0.0103;0.0008;-4.997;-1.942
8977;8.976;1.79;-0.177;9.0;0.0542;-0.0085;0.0027;4.206;4.73
8978;8.977;1.369;-0.707;6.474;0.0348;0.004;-0.0014;-5.113;0.951
8979;8.978;-0.092;-1.056;2.125;-0.0018;-0.0194;0.0069;-1.38;-2.247
8980;8.979;2.121;-1.111;6.989;0.0315;-0.0287;-0.0069;-10.225;4.733
8981;8.98;-1.682;1.43;1.742;-0.0217;0.0319;-0.0053;-6.064;-3.068
8982;8.981;1.597;1.568;3.8;0.0321;0.0362;0.012;4.812;-2.531
8983;8.982;-0.566;-1.42;1.786;-0.0142;-0.0074;-0.0022;-1.398;3.955
8984;8.983;0.38;0.804;3.084;0.0091;0.0059;-0.006;2.446;-9.321
8985;8.984;0.2;0.869;6.036;0.0008;0.0328;-0.0112;0.646;1.855
8986;8.985;0.316;1.289;4.62;0.0084;0.0177;0.0004;-9.412;5.12
8987;8.986;0.845;0.247;3.509;0.0318;-0.0099;0.0072;6.211;0.542
8988;8.987;2.181;1.43;4.974;0.0209;0.044;-0.0109;-0.78;9.361
8989;8.988;2.173;1.572;6.087;0.0375;0.0286;-0.0005;-8.508;1.965
8990;8.989;0.187;-2.41;7.365;-0.0021;-0.0524;-0.0086;-4.419;9.464
8991;8.99;0.155;2.82;4.007;-0.0115;0.0436;-0.0107;5.905;-10.429
8992;8.991;-1.433;0.767;7.841;-0.0425;0.0112;0.0044;-9.103;9.983
8993;8.992;2.555;1.176;3.816;0.0471;0.0086;0.003;0.138;8.103
8994;8.993;1.459;2.094;4.921;0.0177;0.0478;-0.0001;-0.145;-3.615
8995;8.994;-0.883;0.977;4.261;-0.0204;0.0365;0.0175;-3.311;4.866
8996;8.995;0.337;-0.955;4.007;0.0069;-0.0102;0.0096;7.237;-0.325
8997;8.996;2.339;1.26;4.471;0.0415;0.0262;0.0008;1.606;-11.889
8998;8.997;-0.989;1.513;2.884;-0.0219;0.0202;0.0089;-0.674;2.222
8999;8.998;0.479;-0.062;6.35;0.018;-0.0052;0.0003;-5.638;-7.669
9000;8.999;0.058;-0.004;3.986;-0.0021;-0.0059;-0.0009;-8.001;4.101
9001;9.0;-0.366;-3.602;2.52;-0.0217;-0.07;-0.0029;7.459;-7.674
9002;9.001;0.187;0.378;7.665;-0.0026;-0.0068;0.007;-3.555;3.606
9003;9.002;-2.943;0.477;7.005;-0.0554;0.0173;-0.002;-6.032;5.833
9004;9.003;1.559;-1.266;7.823;0.0422;-0.0103;0.0032;3.086;6.815
9005;9.004;-0.623;-0.853;7.802;-0.0237;-0.0161;-0.0015;-2.863;-3.724
9006;9.005;0.252;-0.072;3.808;0.0011;0.0118;-0.0021;-7.595;3.306
9007;9.006;-2.063;-1.269;5.124;-0.0369;-0.0303;-0.0031;-7.124;-10.99
9008;9.007;3.556;0.86;6.255;0.0684;0.0102;0.0023;1.11;11.607
9009;9.008;0.936;-1.486;7.385;0.0175;-0.0326;-0.0034;1.289;9.427
9010;9.009;-2.87;0.497;5.604;-0.0425;0.0066;-0.0075;4.771;-3.098
9011;9.01;-0.866;-1.21;3.809;-0.0155;-0.02;-0.0015;-12.414;-1.696
9012;9.011;-0.45;0.636;2.729;-0.0025;0.0104;0.0052;0.811;1.127
9013;9.012;-1.422;-1.065;9.008;-0.0342;-0.012;0.0056;-0.883;1.744
9014;9.013;-2.002;0.341;8.184;-0.0444;0.0069;0.0006;5.086;-1.355
9015;9.014;-1.948;0.247;7.495;-0.0447;0.0039;0.0052;-1.178;4.863
9016;9.015;-1.256;-1.832;-1.759;-0.0134;-0.0509;0.0001;0.44;5.976
9017;9.016;0.271;0.35;6.948;0.0154;0.0032;0.0022;5.192;7.386
9018;9.017;0.381;0.231;4.062;0.0104;0.008;0.0009;2.566;-10.949
9019;9.018;1.948;-0.109;3.365;0.0552;0.0103;-0.0063;0.004;-1.837
9020;9.019;-0.227;-0.591;-1.323;-0.0076;-0.0329;0.0015;4.244;-0.788
9021;9.02;-3.369;1.09;1.294;-0.046;0.0023;-0.0046;-6.14;3.956
9022;9.021;-0.204;-0.288;8.576;-0.0162;-0.0346;-0.0002;-8.836;-4.142
9023;9.022;1.661;0.43;7.074;0.0155;0.0227;-0.0023;-2.248;2.466
9024;9.023;-1.765;-0.308;8.194;-0.0364;-0.0076;0.0022;11.318;1.659
9025;9.024;0.285;-0.639;3.677;0.0104;-0.0074;0.0055;-10.313;3.535
9026;9.025;0.507;-0.935;7.707;0.0264;-0.0293;0.0005;-8.176;2.448
9027;9.026;-1.526;0.266;8.27;-0.0245;0.0059;-0.0104;-5.613;-0.93
9028;9.027;-0.301;-0.466;7.897;-0.0119;-0.0212;-0.0008;0.386;1.291
9029;9.028;-1.522;-0.242;2.605;-0.0173;-0.0104;0.0061;8.134;10.208
9030;9.029;2.185;0.016;3.298;0.0356;-0.0099;0.0035;-0.197;4.238
9031;9.03;0.99;0.672;5.208;0.0148;0.0166;0.0009;3.822;-5.09
9032;9.031;0.094;-2.297;5.988;-0.0125;-0.0341;-0.0013;3.434;-3.224
9033;9.032;1.05;-1.015;0.1;0.006;-0.0161;-0.0039;-5.516;1.448
9034;9.033;1.031;-0.379;7.309;0.0167;-0.0089;-0.0007;-7.41;0.419
9035;9.034;-1.282;0.607;2.78;-0.033;0.0182;-0.0034;13.556;0.811
9036;9.035;-1.972;-0.686;4.188;-0.0333;-0.0084;0.0011;0.842;-5.756
9037;9.036;-2.15;-1.188;7.356;-0.0324;-0.0266;-0.0038;-4.514;-4.459
9038;9.037;-1.904;-0.058;6.846;-0.0354;0.0027;0.0054;-0.308;-2.048
9039;9.038;1.244;-0.366;10.829;0.0159;-0.0195;0.0028;0.369;1.319
9040;9.039;1.666;1.858;5.708;0.0355;0.0451;-0.0029;1.732;3.494
9041;9.04;2.305;-0.02;4.736;0.0557;-0.0069;-0.0003;-3.963;-3.828
9042;9.041;-2.0;1.9;-0.748;-0.0411;0.0584;-0.0037;0.115;4.853
9043;9.042;0.001;0.649;1.217;-0.0126;0.0151;-0.001;2.034;-10.053
9044;9.043;1.855;-2.758;6.838;0.0327;-0.0338;-0.0013;-7.779;5.246
9045;9.044;2.702;-0.026;7.364;0.0441;0.0032;-0.0034;-6.303;8.064
9046;9.045;-0.482;0.5;7.582;-0.0121;0.0025;-0.0002;-4.928;-0.339
9047;9.046;-0.548;0.685;5.232;-0.011;0.0284;0.0041;-3.426;-0.032
9048;9.047;-0.565;1.866;0.789;-0.0291;0.041;0.0041;4.347;3.087
9049;9.048;0.671;-0.628;-1.691;0.0141;-0.0208;0.0037;1.098;0.695
9050;9.049;1.223;-0.196;2.449;0.0375;0.016;0.0033;-0.712;-5.144
9051;9.05;1.5;-0.816;3.604;0.0194;-0.0122;-0.011;-5.47;6.311
9052;9.051;-0.661;0.568;6.597;-0.0057;0.0208;-0.0023;-11.279;-1.608
9053;9.052;2.219;-1.083;8.834;0.0443;-0.0411;0.0002;-2.471;-3.913
9054;9.053;-1.49;-1.005;8.72;-0.0349;-0.0307;-0.002;2.566;-5.011
9055;9.054;0.974;-1.095;0.951;0.0261;-0.0191;-0.0013;4.232;4.899
9056;9.055;2.064;-0.257;0.979;0.0388;-0.0113;0.0007;2.357;-2.667
9057;9.056;1.711;-1.439;0.829;0.037;-0.028;-0.0019;5.633;1.504
9058;9.057;0.69;1.912;5.661;0.0208;0.0455;0.0027;-0.402;-1.687
9059;9.058;-0.541;-0.846;6.189;-0.0191;-0.0199;-0.0011;6.415;2.707
9060;9.059;-0.077;-1.415;4.389;0.0079;-0.0086;0.0049;4.367;-3.965
9061;9.06;-1.058;0.528;5.612;-0.0259;0.0164;-0.003;2.189;-1.458
9062;9.061;-0.99;1.417;7.668;-0.0189;0.0427;-0.0033;2.921;-1.289
9063;9.062;-1.459;-1.905;5.282;-0.0377;-0.0363;0.0011;1.323;-5.475
9064;9.063;1.704;-0.008;8.577;0.0406;-0.0055;0.0079;-1.518;-5.855
9065;9.064;-1.733;-0.373;8.028;-0.0352;-0.0088;0.0033;3.46;-5.555
9066;9.065;-1.011;-1.954;4.829;-0.0407;-0.0323;-0.0004;0.275;-4.645
9067;9.066;2.062;-1.741;6.928;0.0358;-0.0532;0.0021;-4.841;7.103
9068;9.067;0.634;0.962;2.062;0.0209;0.0116;0.0022;-3.806;-13.031
9069;9.068;2.654;-0.562;6.153;0.0414;-0.0158;-0.0002;-2.368;-3.624
9070;9.069;2.406;-0.229;3.111;0.0634;-0.0009;-0.0016;4.903;0.36
9071;9.07;0.71;-0.964;9.638;0.0105;-0.0277;-0.0005;5.342;0.535
9072;9.071;1.731;-0.098;7.799;0.0352;-0.0087;0.0021;2.309;-0.823
9073;9.072;-1.619;-1.068;-4.089;-0.0365;-0.026;0.0021;-9.553;-3.843
9074;9.073;0.437;1.251;7.045;0.005;0.0235;-0.0019;0.558;5.753
9075;9.074;2.716;0.364;7.009;0.0537;0.0045;0.0086;3.964;4.481
9076;9.075;0.789;0.79;6.827;0.016;0.0171;0.0031;5.604;-4.977
9077;9.076;0.531;0.118;-0.933;0.01;0.0114;0.0065;-3.458;2.444
9078;9.077;4.178;-1.877;8.354;0.0793;-0.0514;-0.0003;1.71;1.213
9079;9.078;1.329;2.93;6.778;0.0277;0.0661;0.0032;7.143;-0.063
9080;9.079;-2.066;-1.077;2.809;-0.0391;-0.0217;0.0105;-0.244;-7.384
9081;9.08;1.846;-0.146;8.133;0.0429;0.0113;-0.0059;0.837;-2.365
9082;9.081;-3.677;-1.347;6.674;-0.0645;-0.0207;-0.0019;-3.979;-4.751
9083;9.082;0.862;-0.204;7.991;0.0162;-0.0073;-0.0033;6.017;-9.62
9084;9.083;0.697;-1.182;1.709;0.0002;-0.0353;0.008;1.662;-3.405
9085;9.084;-0.58;0.41;1.037;-0.0196;-0.0197;0.0006;1.757;-6.019
9086;9.085;-1.062;1.733;5.461;-0.0194;0.0488;0.0018;-0.69;-3.5
9087;9.086;-0.533;-0.794;2.059;-0.0033;-0.0134;-0.0003;-4.787;-3.066
9088;9.087;4.223;-0.296;5.22;0.0772;-0.0122;0.0059;-8.604;-0.955
9089;9.088;-1.536;0.224;0.703;-0.03;0.0019;-0.0038;-4.614;-1.754
9090;9.089;-1.095;-0.35;-0.419;-0.0199;-0.0177;0.0063;-3.852;-1.355
9091;9.09;-0.166;0.745;5.334;0.0147;0.0177;-0.0068;0.857;5.462
9092;9.091;-0.483;1.653;-0.297;-0.0028;0.0239;-0.0067;1.727;-4.746
9093;9.092;2.716;-2.23;6.794;0.0651;-0.0388;-0.0;-0.255;5.842
9094;9.093;0.63;1.378;4.186;0.0155;0.0146;-0.0002;-5.362;2.153
9095;9.094;-0.103;-0.84;5.536;0.0018;-0.0287;0.0012;2.411;-0.907
9096;9.095;1.257;-0.377;4.725;0.0457;-0.005;0.0021;-3.538;-2.119
9097;9.096;0.604;-1.425;8.679;0.0093;-0.0272;-0.0045;4.494;0.623
9098;9.097;-0.138;1.812;9.622;0.0066;0.0342;0.0052;7.222;3.772
9099;9.098;-0.321;-0.171;4.202;-0.0111;0.0092;-0.0029;-5.733;-1.316
9100;9.099;-0.082;0.621;6.636;-0.0203;0.013;-0.0004;0.118;6.903
9101;9.1;-0.079;0.024;9.732;-0.0123;-0.0149;-0.0064;4.458;4.029
9102;9.101;-0.486;0.292;7.697;-0.0259;0.0086;-0.0028;-9.712;0.449
9103;9.102;0.045;0.676;3.271;-0.0061;-0.0034;-0.0074;-3.03;-8.873
9104;9.103;2.054;1.566;6.534;0.0458;0.0337;0.0117;5.204;3.508
9105;9.104;-1.745;2.226;4.603;-0.0407;0.0444;0.0006;-2.107;9.63
9106;9.105;0.724;-0.448;2.401;0.0201;-0.0251;0.0037;-4.243;-5.757
9107;9.106;1.252;-1.292;4.526;0.0305;-0.0127;-0.0016;0.935;-0.147
9108;9.107;-0.001;1.256;3.423;0.0193;0.0124;0.0017;-3.497;-4.396
9109;9.108;0.086;0.752;3.093;-0.009;0.0149;0.0082;-7.902;7.816
9110;9.109;1.852;0.147;10.174;0.0325;0.0027;-0.0034;4.552;-4.404
9111;9.11;-0.487;2.076;4.192;-0.0162;0.0431;-0.0066;-1.991;-2.444
9112;9.111;1.042;-1.47;3.721;0.0032;-0.0229;-0.0026;-0.952;4.625
9113;9.112;0.957;-2.445;8.395;0.0317;-0.0511;0.0039;3.58;4.631
9114;9.113;0.437;0.321;2.826;-0.0018;0.0134;0.0075;-7.042;-4.395
9115;9.114;0.465;0.152;5.734;0.0011;0.0155;0.0054;7.147;8.051
9116;9.115;1.387;-1.077;4.99;0.0295;-0.0253;-0.0055;-0.591;6.0
9117;9.116;2.338;-1.59;2.693;0.0577;-0.0292;0.0034;11.221;5.886
9118;9.117;-1.462;-0.925;6.121;-0.0307;-0.0268;0.005;-5.332;-0.33
9119;9.118;1.705;0.238;10.911;0.0485;0.0005;-0.0036;1.104;3.847
9120;9.119;-0.876;-0.325;-0.4;-0.0063;-0.0141;0.0005;-2.827;6.646
9121;9.12;-1.188;0.146;2.464;-0.033;-0.0013;-0.0011;4.618;5.277
9122;9.121;0.419;-0.371;-2.106;0.0088;0.0092;0.0057;-6.077;13.435
9123;9.122;0.422;1.102;4.222;0.0078;0.0231;-0.0045;-0.009;6.633
9124;9.123;-2.468;-0.34;-1.691;-0.0439;-0.0159;-0.0069;6.174;2.565
9125;9.124;2.588;-0.473;2.037;0.052;0.001;0.0027;2.652;-0.219
9126;9.125;-0.536;-1.604;5.079;-0.0227;-0.0329;0.0122;-1.809;-7.302
9127;9.126;1.166;1.115;13.327;0.0276;0.0317;0.0023;1.049;-0.922
9128;9.127;0.729;-1.326;8.486;0.0245;-0.0186;0.0076;4.489;-1.748
9129;9.128;1.052;-1.97;6.667;0.0216;-0.0417;-0.0111;1.421;1.343
9130;9.129;0.267;1.079;7.189;-0.0073;0.0199;0.002;6.607;-2.122
9131;9.13;0.605;-0.999;2.011;0.0138;-0.0204;0.0076;9.305;0.233
9132;9.131;0.258;0.748;6.516;0.0102;0.0122;-0.0043;2.665;-4.172
9133;9.132;-0.378;0.159;7.592;-0.009;0.0059;0.0005;5.828;5.043
9134;9.133;1.82;-0.936;1.657;0.0321;-0.0187;0.0054;4.227;2.434
9135;9.134;0.374;0.863;8.693;0.0158;0.0175;0.0044;4.953;6.651
9136;9.135;0.667;-0.575;1.929;0.0119;-0.0169;0.009;-1.63;0.855
9137;9.136;-0.709;2.457;6.425;-0.0089;0.0549;0.0012;-7.015;6.096
9138;9.137;-0.813;-1.576;3.087;-0.0144;-0.0396;-0.0015;-5.742;3.048
9139;9.138;0.4;-0.676;-1.175;-0.0061;-0.0132;-0.0011;4.882;-5.452
9140;9.139;-1.98;-1.919;-0.034;-0.0549;-0.0389;0.0037;-8.004;-3.885
9141;9.14;2.283;1.841;7.571;0.0283;0.0263;-0.0037;-4.542;2.674
9142;9.141;-0.432;-0.774;5.3;-0.0095;-0.0247;0.0079;-3.069;-3.111
9143;9.142;-0.34;0.075;7.588;-0.0214;0.007;-0.0019;-4.288;4.813
9144;9.143;-0.61;0.801;3.584;-0.0129;0.0331;-0.0041;5.397;3.622
9145;9.144;0.332;-2.641;4.196;0.0133;-0.0341;0.0;-1.294;-2.412
9146;9.145;0.909;-0.194;-0.987;0.0165;0.0073;0.0152;4.623;0.08
9147;9.146;1.192;0.415;4.431;0.0108;0.0129;-0.0042;6.476;0.183
9148;9.147;-0.865;0.405;1.291;-0.0226;0.0;-0.0002;2.16;2.988
9149;9.148;-1.532;-0.606;4.812;-0.0332;-0.0139;-0.0037;-4.915;2.713
9150;9.149;-0.073;-0.254;5.64;-0.0056;-0.004;0.0007;6.292;0.76
9151;9.15;-0.062;-2.485;3.753;0.0008;-0.0563;0.001;-5.23;-4.989
9152;9.151;-0.977;-1.196;10.251;-0.024;-0.0173;-0.0077;-2.767;1.716
9153;9.152;1.957;-1.008;5.244;0.0554;-0.016;-0.0004;3.374;0.688
9154;9.153;-1.415;0.349;2.691;-0.0177;0.0141;0.0056;-0.137;9.104
9155;9.154;-1.193;-1.738;6.919;-0.0187;-0.0294;0.0033;10.402;9.498
9156;9.155;1.517;-0.693;5.019;0.0471;-0.0156;-0.0017;9.561;-1.318
9157;9.156;-0.477;-2.202;2.684;-0.0263;-0.0315;-0.0016;-0.258;6.031
9158;9.157;-0.18;-0.359;2.367;-0.0048;-0.0259;-0.0013;-1.942;-2.185
9159;9.158;-1.163;1.31;5.087;-0.0318;0.0379;-0.0003;-3.186;-1.52
9160;9.159;-1.749;0.24;0.275;-0.0395;0.0122;-0.0017;-2.933;-3.285
9161;9.16;-0.997;0.197;3.044;-0.0338;-0.0081;-0.0032;-4.944;-1.061
9162;9.161;-2.436;-1.851;5.659;-0.0408;-0.0515;-0.0025;-4.55;5.455
9163;9.162;1.167;-1.509;9.421;0.0194;-0.0351;0.0053;-5.89;-6.897
9164;9.163;0.523;0.577;7.104;0.0066;0.0053;0.0035;-3.397;-1.946
9165;9.164;2.909;0.096;7.433;0.0749;0.011;0.0023;5.344;-0.858
9166;9.165;-0.036;3.216;-2.029;0.0062;0.0558;-0.0017;-5.162;0.248
9167;9.166;-0.72;1.084;8.302;-0.0159;0.0241;0.0048;-2.933;-4.916
9168;9.167;1.581;0.68;5.132;0.029;0.0141;0.0094;-7.494;-1.304
9169;9.168;-0.69;0.525;3.337;-0.015;-0.002;-0.0015;-5.66;3.239
9170;9.169;1.57;0.732;5.306;0.0467;0.0102;-0.002;1.372;-1.562
9171;9.17;-0.648;0.303;-0.741;-0.0209;0.0042;-0.0037;3.389;7.466
9172;9.171;-2.603;-1.45;8.201;-0.0598;-0.0282;0.0056;3.386;0.502
9173;9.172;-0.426;0.651;4.134;-0.0218;0.0063;-0.0071;12.205;4.335
9174;9.173;-0.379;0.765;0.045;-0.0098;0.0063;-0.0013;0.54;-2.927
9175;9.174;0.857;-1.03;0.121;0.0205;-0.0058;0.0037;-0.462;-2.505
9176;9.175;-0.589;-0.335;1.716;-0.0166;-0.0016;-0.0065;4.491;3.084
9177;9.176;0.452;-0.626;5.854;0.004;-0.0207;-0.0058;1.797;-1.241
9178;9.177;0.435;-0.251;-3.008;0.0022;0.003;-0.0106;-0.594;5.616
9179;9.178;-1.218;0.298;11.335;-0.0261;-0.0093;-0.0012;11.861;5.912
9180;9.179;-1.576;-1.456;1.678;-0.0288;-0.0317;-0.0009;5.521;10.734
9181;9.18;-1.033;-0.203;7.243;-0.0325;-0.0224;-0.0063;-4.933;7.17
9182;9.181;-2.344;-1.943;0.033;-0.0477;-0.0408;0.0067;0.342;3.571
9183;9.182;0.184;1.241;5.884;0.0265;0.0251;-0.0068;-2.852;0.148
9184;9.183;1.006;0.179;5.527;0.0335;-0.0145;-0.0007;4.251;5.44
9185;9.184;-0.415;0.368;6.081;-0.0095;-0.0003;-0.004;-5.206;-10.197
9186;9.185;-0.896;-0.659;7.988;-0.0229;-0.006;-0.0035;0.213;-2.941
9187;9.186;-1.684;0.318;6.263;-0.0302;0.009;-0.0053;4.31;-11.398
9188;9.187;0.998;-2.5;-2.974;0.0142;-0.05;0.0081;0.4;-3.151
9189;9.188;1.616;-0.336;6.454;0.0313;-0.0119;-0.0033;2.401;-7.689
9190;9.189;-3.15;-0.242;2.598;-0.0687;-0.006;-0.0018;-6.469;11.883
9191;9.19;3.065;-0.624;2.218;0.0752;-0.0089;0.0088;-4.371;3.969
9192;9.191;2.319;-1.383;7.005;0.058;-0.0463;-0.0044;0.293;-10.026
9193;9.192;-0.734;1.814;11.531;-0.0123;0.034;0.0016;-1.366;-7.66
9194;9.193;0.033;0.495;8.577;0.0023;0.0115;0.0025;-9.984;0.935
9195;9.194;0.277;0.199;1.558;0.0162;-0.0008;0.002;-5.764;-3.359
9196;9.195;0.62;-0.561;4.57;0.0051;0.0022;-0.0006;3.7;5.027
9197;9.196;-0.493;2.644;5.771;-0.0118;0.049;-0.0019;4.558;-12.323
9198;9.197;0.646;0.218;0.999;0.0278;0.0087;-0.0029;-0.762;-4.903
9199;9.198;0.989;-1.391;9.275;0.0204;-0.0193;-0.0001;0.779;1.594
9200;9.199;3.65;1.326;7.04;0.0658;0.0346;0.0015;8.894;1.484
9201;9.2;-0.056;1.477;7.77;-0.0082;0.0334;-0.0016;-3.248;-9.039
9202;9.201;-0.904;-1.75;4.541;-0.0197;-0.0367;0.0016;1.74;2.309
9203;9.202;1.523;1.791;1.953;0.0208;0.0239;0.0033;1.158;-1.344
9204;9.203;0.006;0.071;5.923;0.0072;-0.0072;0.0031;1.415;2.616
9205;9.204;0.271;1.667;7.074;0.0098;0.0344;0.0008;-1.082;-2.645
9206;9.205;0.18;-0.846;-1.692;-0.0148;-0.017;0.0034;-5.22;-5.567
9207;9.206;-0.482;1.477;5.45;0.0045;0.0316;0.0058;-7.754;14.544
9208;9.207;-0.608;-1.494;3.123;-0.0216;-0.0426;0.003;2.537;1.137
9209;9.208;-0.652;-1.376;11.825;-0.0139;-0.0231;0.0015;-5.987;-0.729
9210;9.209;-1.067;-0.483;5.84;-0.0331;-0.0129;-0.0007;10.415;-0.137
9211;9.21;-0.597;-0.824;-0.304;-0.0261;-0.0148;0.003;-2.916;4.131
9212;9.211;2.73;-1.6;5.778;0.0658;-0.0121;-0.0019;1.007;3.6
9213;9.212;-0.051;-0.883;5.278;-0.0103;-0.0242;0.0016;3.421;-4.402
9214;9.213;-1.104;-1.207;6.423;-0.0375;-0.0376;-0.0032;0.265;-10.726
9215;9.214;-1.415;-1.034;5.436;-0.0294;-0.0263;0.0023;3.047;5.117
9216;9.215;1.791;-0.633;6.439;0.0322;-0.0143;0.0002;-5.84;-3.669
